1,0;0,3125;0,3125;0,18518518518518517;0,35714285714285715;0,35714285714285715;0,35714285714285715;0,25;0,7272727272727273;0,6;0,36363636363636365;0,4;0,3125;0,3125;0,35714285714285715;0,4117647058823529;0,5333333333333333;0,7272727272727273;
0,3125;1,0;0,3333333333333333;0,19230769230769232;0,38461538461538464;0,38461538461538464;0,38461538461538464;0,2631578947368421;0,38461538461538464;0,2777777777777778;0,20833333333333334;0,22727272727272727;0,3333333333333333;0,3333333333333333;0,38461538461538464;0,2777777777777778;0,29411764705882354;0,38461538461538464;
0,3125;0,3333333333333333;1,0;0,19230769230769232;0,38461538461538464;0,38461538461538464;0,38461538461538464;0,2631578947368421;0,38461538461538464;0,2777777777777778;0,3181818181818182;0,22727272727272727;0,3333333333333333;0,3333333333333333;0,38461538461538464;0,2777777777777778;0,29411764705882354;0,38461538461538464;
0,18518518518518517;0,19230769230769232;0,19230769230769232;1,0;0,20833333333333334;0,20833333333333334;0,20833333333333334;0,5909090909090909;0,20833333333333334;0,1724137931034483;0,14285714285714285;0,15151515151515152;0,19230769230769232;0,19230769230769232;0,20833333333333334;0,1724137931034483;0,17857142857142858;0,20833333333333334;
0,35714285714285715;0,38461538461538464;0,38461538461538464;0,20833333333333334;1,0;0,45454545454545453;0,45454545454545453;0,29411764705882354;0,45454545454545453;0,4;0,22727272727272727;0,25;0,38461538461538464;0,38461538461538464;0,45454545454545453;0,3125;0,3333333333333333;0,45454545454545453;
0,35714285714285715;0,38461538461538464;0,38461538461538464;0,20833333333333334;0,45454545454545453;1,0;0,45454545454545453;0,29411764705882354;0,45454545454545453;0,3125;0,22727272727272727;0,25;0,38461538461538464;0,38461538461538464;0,45454545454545453;0,3125;0,3333333333333333;0,45454545454545453;
0,35714285714285715;0,38461538461538464;0,38461538461538464;0,20833333333333334;0,45454545454545453;0,45454545454545453;1,0;0,29411764705882354;0,45454545454545453;0,3125;0,22727272727272727;0,25;0,38461538461538464;0,38461538461538464;0,45454545454545453;0,3125;0,3333333333333333;0,45454545454545453;
0,25;0,2631578947368421;0,2631578947368421;0,5909090909090909;0,29411764705882354;0,29411764705882354;0,29411764705882354;1,0;0,29411764705882354;0,22727272727272727;0,17857142857142858;0,19230769230769232;0,2631578947368421;0,2631578947368421;0,29411764705882354;0,22727272727272727;0,23809523809523808;0,29411764705882354;
0,7272727272727273;0,38461538461538464;0,38461538461538464;0,20833333333333334;0,45454545454545453;0,45454545454545453;0,45454545454545453;0,29411764705882354;1,0;0,5;0,35;0,3888888888888889;0,38461538461538464;0,38461538461538464;0,45454545454545453;0,5;0,6666666666666666;1,0;
0,6;0,2777777777777778;0,2777777777777778;0,1724137931034483;0,4;0,3125;0,3125;0,22727272727272727;0,5;1,0;0,45454545454545453;0,42857142857142855;0,2777777777777778;0,2777777777777778;0,3125;0,3684210526315789;0,3888888888888889;0,5;
0,36363636363636365;0,20833333333333334;0,3181818181818182;0,14285714285714285;0,22727272727272727;0,22727272727272727;0,22727272727272727;0,17857142857142858;0,35;0,45454545454545453;1,0;0,7142857142857143;0,20833333333333334;0,20833333333333334;0,22727272727272727;0,28;0,2916666666666667;0,35;
0,4;0,22727272727272727;0,22727272727272727;0,15151515151515152;0,25;0,25;0,25;0,19230769230769232;0,3888888888888889;0,42857142857142855;0,7142857142857143;1,0;0,22727272727272727;0,22727272727272727;0,25;0,30434782608695654;0,3181818181818182;0,3888888888888889;
0,3125;0,3333333333333333;0,3333333333333333;0,19230769230769232;0,38461538461538464;0,38461538461538464;0,38461538461538464;0,2631578947368421;0,38461538461538464;0,2777777777777778;0,20833333333333334;0,22727272727272727;1,0;1,0;0,38461538461538464;0,35294117647058826;0,375;0,38461538461538464;
0,3125;0,3333333333333333;0,3333333333333333;0,19230769230769232;0,38461538461538464;0,38461538461538464;0,38461538461538464;0,2631578947368421;0,38461538461538464;0,2777777777777778;0,20833333333333334;0,22727272727272727;1,0;1,0;0,38461538461538464;0,35294117647058826;0,375;0,38461538461538464;
0,35714285714285715;0,38461538461538464;0,38461538461538464;0,20833333333333334;0,45454545454545453;0,45454545454545453;0,45454545454545453;0,29411764705882354;0,45454545454545453;0,3125;0,22727272727272727;0,25;0,38461538461538464;0,38461538461538464;1,0;0,3125;0,3333333333333333;0,45454545454545453;
0,4117647058823529;0,2777777777777778;0,2777777777777778;0,1724137931034483;0,3125;0,3125;0,3125;0,22727272727272727;0,5;0,3684210526315789;0,28;0,30434782608695654;0,35294117647058826;0,35294117647058826;0,3125;1,0;0,6666666666666666;0,5;
0,5333333333333333;0,29411764705882354;0,29411764705882354;0,17857142857142858;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,23809523809523808;0,6666666666666666;0,3888888888888889;0,2916666666666667;0,3181818181818182;0,375;0,375;0,3333333333333333;0,6666666666666666;1,0;0,6666666666666666;
0,7272727272727273;0,38461538461538464;0,38461538461538464;0,20833333333333334;0,45454545454545453;0,45454545454545453;0,45454545454545453;0,29411764705882354;1,0;0,5;0,35;0,3888888888888889;0,38461538461538464;0,38461538461538464;0,45454545454545453;0,5;0,6666666666666666;1,0;


Mean: ; ;0.3520689221398413
Standard deviation: ; ;0.1373695694481907
