1,0;0,034482758620689655;0,058823529411764705;0,0;0,01694915254237288;0,0;0,0;0,0;0,0;0,034482758620689655;0,0;0,0;0,0;0,0;0,0;
0,034482758620689655;1,0;0,25;0,0;0,10204081632653061;0,08333333333333333;0,08333333333333333;0,08333333333333333;0,125;0,09090909090909091;0,0;0,0;0,1;0,13333333333333333;0,0;
0,058823529411764705;0,25;1,0;0,0;0,09090909090909091;0,06666666666666667;0,06666666666666667;0,06666666666666667;0,09090909090909091;0,0;0,0;0,0;0,07692307692307693;0,09523809523809523;0,0;
0,0;0,0;0,0;1,0;0,22727272727272727;0,04;0,04;0,04;0,0;0,14285714285714285;0,22580645161290322;0,034482758620689655;0,047619047619047616;0,0;0,06666666666666667;
0,01694915254237288;0,10204081632653061;0,09090909090909091;0,22727272727272727;1,0;0,07692307692307693;0,07692307692307693;0,07692307692307693;0,06666666666666667;0,018867924528301886;0,07936507936507936;0,1320754716981132;0,061224489795918366;0,044444444444444446;0,022222222222222223;
0,0;0,08333333333333333;0,06666666666666667;0,04;0,07692307692307693;1,0;0,8666666666666667;0,5555555555555556;0,1111111111111111;0,0;0,1111111111111111;0,03225806451612903;0,3333333333333333;0,11764705882352941;0,0;
0,0;0,08333333333333333;0,06666666666666667;0,04;0,07692307692307693;0,8666666666666667;1,0;0,5555555555555556;0,1111111111111111;0,0;0,1111111111111111;0,03225806451612903;0,3333333333333333;0,11764705882352941;0,0;
0,0;0,08333333333333333;0,06666666666666667;0,04;0,07692307692307693;0,5555555555555556;0,5555555555555556;1,0;0,1111111111111111;0,0;0,21212121212121213;0,03225806451612903;0,3333333333333333;0,11764705882352941;0,0;
0,0;0,125;0,09090909090909091;0,0;0,06666666666666667;0,1111111111111111;0,1111111111111111;0,1111111111111111;1,0;0,0;0,0;0,043478260869565216;0,14285714285714285;0,5714285714285714;0,0;
0,034482758620689655;0,09090909090909091;0,0;0,14285714285714285;0,018867924528301886;0,0;0,0;0,0;0,0;1,0;0,08571428571428572;0,034482758620689655;0,0;0,0;0,0;
0,0;0,0;0,0;0,22580645161290322;0,07936507936507936;0,1111111111111111;0,1111111111111111;0,21212121212121213;0,0;0,08571428571428572;1,0;0,023255813953488372;0,09090909090909091;0,0;0,034482758620689655;
0,0;0,0;0,0;0,034482758620689655;0,1320754716981132;0,03225806451612903;0,03225806451612903;0,03225806451612903;0,043478260869565216;0,034482758620689655;0,023255813953488372;1,0;0,07692307692307693;0,09523809523809523;0,0;
0,0;0,1;0,07692307692307693;0,047619047619047616;0,061224489795918366;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,14285714285714285;0,0;0,09090909090909091;0,07692307692307693;1,0;0,15384615384615385;0,0;
0,0;0,13333333333333333;0,09523809523809523;0,0;0,044444444444444446;0,11764705882352941;0,11764705882352941;0,11764705882352941;0,5714285714285714;0,0;0,0;0,09523809523809523;0,15384615384615385;1,0;0,0;
0,0;0,0;0,0;0,06666666666666667;0,022222222222222223;0,0;0,0;0,0;0,0;0,0;0,034482758620689655;0,0;0,0;0,0;1,0;


Mean: ; ;0.08398216230797471
Standard deviation: ; ;0.13463169493779134
