CC
1,0;0;0;0;0;0;0;0;0;
0,6666666666666666;0;0;0;0;0;0;0;0;
0;1,0;0,5;0,5;0,5;0,5;0,5;0,5;0,5;
0,5;0,6666666666666666;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,3333333333333333;0,3333333333333333;
0,5714285714285714;0,2857142857142857;0,35714285714285715;0,2857142857142857;0,2857142857142857;0,2857142857142857;0,2857142857142857;0,2857142857142857;0,2857142857142857;
0,3333333333333333;0,36363636363636365;0,2424242424242424;0,303030303030303;0,2424242424242424;0,18181818181818182;0,18181818181818182;0,18181818181818182;0,18181818181818182;
0,2916666666666667;0,3333333333333333;0,20833333333333334;0,25;0,20833333333333334;0,16666666666666666;0,16666666666666666;0,16666666666666666;0,16666666666666666;
0,2916666666666667;0,3333333333333333;0,20833333333333334;0,25;0,20833333333333334;0,16666666666666666;0,16666666666666666;0,16666666666666666;0,16666666666666666;
0,2916666666666667;0,3333333333333333;0,20833333333333334;0,25;0,20833333333333334;0,16666666666666666;0,16666666666666666;0,16666666666666666;0,16666666666666666;
0,2833333333333333;0,3333333333333333;0,19999999999999998;0,2333333333333333;0,19999999999999998;0,16666666666666666;0,16666666666666666;0,16666666666666666;0,16666666666666666;
0,3333333333333333;0,36363636363636365;0,2424242424242424;0,303030303030303;0,2424242424242424;0,18181818181818182;0,18181818181818182;0,18181818181818182;0,18181818181818182;
0,5714285714285714;0,2857142857142857;0,42857142857142855;0,5714285714285714;0,42857142857142855;0,2857142857142857;0,2857142857142857;0,2857142857142857;0,2857142857142857;
0,4583333333333333;0,25;0,3333333333333333;0,41666666666666663;0,3333333333333333;0,25;0,25;0,25;0,25;
0,2916666666666667;0,3333333333333333;0,20833333333333334;0,25;0,20833333333333334;0,16666666666666666;0,16666666666666666;0,16666666666666666;0,16666666666666666;
0,2833333333333333;0,3333333333333333;0,19999999999999998;0,2333333333333333;0,19999999999999998;0,16666666666666666;0,16666666666666666;0,16666666666666666;0,16666666666666666;
0,2916666666666667;0,3333333333333333;0,20833333333333334;0,2916666666666667;0,25;0,4166666666666667;0,3333333333333333;0,3333333333333333;0,25;


RC
0,14285714285714285;0;0;0;0;0;0;0;0;
0,14285714285714285;0;0;0;0;0;0;0;0;
0;1,0;0,5;0,4;0,5;0,4;0,5;0,5;0,6666666666666666;
0,21428571428571427;1,0;0,5;0,4;0,5;0,4;0,5;0,5;0,6666666666666666;
0,2857142857142857;0,5;0,625;0,4;0,5;0,4;0,5;0,5;0,6666666666666666;
0,2619047619047619;1,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,4;0,5;0,5;0,6666666666666666;
0,25;1,0;0,625;0,6;0,625;0,4;0,5;0,5;0,6666666666666666;
0,25;1,0;0,625;0,6;0,625;0,4;0,5;0,5;0,6666666666666666;
0,25;1,0;0,625;0,6;0,625;0,4;0,5;0,5;0,6666666666666666;
0,24285714285714285;1,0;0,6;0,5599999999999999;0,6;0,4;0,5;0,5;0,6666666666666666;
0,2619047619047619;1,0;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,4;0,5;0,5;0,6666666666666666;
0,2857142857142857;0,5;0,75;0,8;0,75;0,4;0,5;0,5;0,6666666666666666;
0,2619047619047619;0,5;0,6666666666666666;0,6666666666666666;0,6666666666666666;0,4;0,5;0,5;0,6666666666666666;
0,25;1,0;0,625;0,6;0,625;0,4;0,5;0,5;0,6666666666666666;
0,24285714285714285;1,0;0,6;0,5599999999999999;0,6;0,4;0,5;0,5;0,6666666666666666;
0,25;1,0;0,625;0,7;0,75;1,0;1,0;1,0;1,0;


RCR
0,14285714285714285;0;0;0;0;0;0;0;0;
0,13333333333333333;0;0;0;0;0;0;0;0;
0;1,0;0,3333333333333333;0,2857142857142857;0,3333333333333333;0,2857142857142857;0,3333333333333333;0,3333333333333333;0,4;
0,15789473684210525;0,6666666666666666;0,25;0,2222222222222222;0,25;0,2222222222222222;0,25;0,25;0,2857142857142857;
0,2;0,2222222222222222;0,2777777777777778;0,2;0,2222222222222222;0,2;0,2222222222222222;0,2222222222222222;0,25;
0,15277777777777776;0,36363636363636365;0,20512820512820512;0,23809523809523808;0,20512820512820512;0,14285714285714285;0,15384615384615385;0,15384615384615385;0,16666666666666666;
0,14;0,3333333333333333;0,17857142857142858;0,2;0,17857142857142858;0,13333333333333333;0,14285714285714285;0,14285714285714285;0,15384615384615385;
0,14;0,3333333333333333;0,17857142857142858;0,2;0,17857142857142858;0,13333333333333333;0,14285714285714285;0,14285714285714285;0,15384615384615385;
0,14;0,3333333333333333;0,17857142857142858;0,2;0,17857142857142858;0,13333333333333333;0,14285714285714285;0,14285714285714285;0,15384615384615385;
0,136;0,3333333333333333;0,17142857142857143;0,18666666666666665;0,17142857142857143;0,13333333333333333;0,14285714285714285;0,14285714285714285;0,15384615384615385;
0,15277777777777776;0,36363636363636365;0,20512820512820512;0,23809523809523808;0,20512820512820512;0,14285714285714285;0,15384615384615385;0,15384615384615385;0,16666666666666666;
0,2;0,2222222222222222;0,3333333333333333;0,4;0,3333333333333333;0,2;0,2222222222222222;0,2222222222222222;0,25;
0,1746031746031746;0,2;0,26666666666666666;0,303030303030303;0,26666666666666666;0,18181818181818182;0,2;0,2;0,2222222222222222;
0,14;0,3333333333333333;0,17857142857142858;0,2;0,17857142857142858;0,13333333333333333;0,14285714285714285;0,14285714285714285;0,15384615384615385;
